set_num,name,num_parts,set_img_url,set_url,last_modified_dt
fig-001583,"Rebel Pilot Y-wing, Dark Blue Flight Suit, Red Rebel Insignia on Helmet",4,https://cdn.rebrickable.com/media/sets/fig-001583/111177.jpg,https://rebrickable.com/minifigs/fig-001583/rebel-pilot-y-wing-dark-blue-flight-suit-red-rebel-insignia-on-helmet/,2020-07-07T00:11:15.642697Z
fig-001584,Macy Halbert in Battle Suit Outfit,6,https://cdn.rebrickable.com/media/sets/fig-001584/91163.jpg,https://rebrickable.com/minifigs/fig-001584/macy-halbert-in-battle-suit-outfit/,2020-04-16T06:19:05.975296Z
fig-001585,"Policeman, Bright Light Blue Shirt with Dark Blue Tie, Badge, and Radio on Belt, Dark Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-001585/124451.jpg,https://rebrickable.com/minifigs/fig-001585/policeman-bright-light-blue-shirt-with-dark-blue-tie-badge-and-radio-on-belt-dark-blue-cap/,2020-05-13T20:55:04.028192Z
fig-001586,Sophie Jones,4,https://cdn.rebrickable.com/media/sets/fig-001586/58346.jpg,https://rebrickable.com/minifigs/fig-001586/sophie-jones/,2020-04-17T18:45:46.135229Z
fig-001587,Clay Moorington with Trans-Neon Orange Armor,6,https://cdn.rebrickable.com/media/sets/fig-001587/58264.jpg,https://rebrickable.com/minifigs/fig-001587/clay-moorington-with-trans-neon-orange-armor/,2020-04-16T06:21:01.389775Z
fig-001588,Clay Moorington in Battle Suit Outfit,5,https://cdn.rebrickable.com/media/sets/fig-001588/104821.jpg,https://rebrickable.com/minifigs/fig-001588/clay-moorington-in-battle-suit-outfit/,2020-04-16T06:14:06.215913Z
fig-001589,Aaron Fox in Battle Suit Outfit,5,https://cdn.rebrickable.com/media/sets/fig-001589/104859.jpg,https://rebrickable.com/minifigs/fig-001589/aaron-fox-in-battle-suit-outfit/,2020-04-16T06:04:52.601734Z
fig-001590,Fireman with Orange Safety Vest,4,https://cdn.rebrickable.com/media/sets/fig-001590/109601.jpg,https://rebrickable.com/minifigs/fig-001590/fireman-with-orange-safety-vest/,2020-04-12T03:48:04.071954Z
fig-001591,"Zin Evalon, Rebel Pilot",4,https://cdn.rebrickable.com/media/sets/fig-001591/90379.jpg,https://rebrickable.com/minifigs/fig-001591/zin-evalon-rebel-pilot/,2020-04-19T02:57:57.016056Z
fig-001592,Goblin King,5,https://cdn.rebrickable.com/media/sets/fig-001592/109437.jpg,https://rebrickable.com/minifigs/fig-001592/goblin-king/,2020-04-17T18:44:51.995431Z
fig-001593,Michael Knight,4,https://cdn.rebrickable.com/media/sets/fig-001593/58437.jpg,https://rebrickable.com/minifigs/fig-001593/michael-knight/,2020-04-17T16:41:23.557487Z
fig-001594,Naida Riverheart in Dark Azure Wrap Skirt,4,https://cdn.rebrickable.com/media/sets/fig-001594/121090.jpg,https://rebrickable.com/minifigs/fig-001594/naida-riverheart-in-dark-azure-wrap-skirt/,2020-04-17T18:46:31.426465Z
fig-001595,R5-D4 (30361a Body),4,https://cdn.rebrickable.com/media/sets/fig-001595/112268.jpg,https://rebrickable.com/minifigs/fig-001595/r5-d4-30361a-body/,2022-02-05T21:30:35.568609Z
fig-001596,"Emma - Lime Bikini, Dark Pink Skirt",5,https://cdn.rebrickable.com/media/sets/fig-001596/87033.jpg,https://rebrickable.com/minifigs/fig-001596/emma-lime-bikini-dark-pink-skirt/,2020-04-13T10:09:27.175543Z
fig-001597,"Man, Sand Blue Jacket, Dark Red Tie and Legs",4,https://cdn.rebrickable.com/media/sets/fig-001597/121098.jpg,https://rebrickable.com/minifigs/fig-001597/man-sand-blue-jacket-dark-red-tie-and-legs/,2020-04-30T20:15:46.188754Z
fig-001598,Rocket Boy (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001598/64243.jpg,https://rebrickable.com/minifigs/fig-001598/rocket-boy-cmf/,2020-06-03T16:41:31.283455Z
fig-001599,Gourmet Chef (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001599/64238.jpg,https://rebrickable.com/minifigs/fig-001599/gourmet-chef-cmf/,2020-05-29T00:23:38.187081Z
fig-001600,Corn Cob Guy,4,https://cdn.rebrickable.com/media/sets/fig-001600/69501.jpg,https://rebrickable.com/minifigs/fig-001600/corn-cob-guy/,2020-05-31T18:32:45.874235Z
fig-001601,Highwayman,6,https://cdn.rebrickable.com/media/sets/fig-001601/72493.jpg,https://rebrickable.com/minifigs/fig-001601/highwayman/,2020-05-31T18:34:15.256906Z
fig-001602,Yuppie (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001602/64249.jpg,https://rebrickable.com/minifigs/fig-001602/yuppie-cmf/,2020-06-01T20:40:19.904687Z
fig-001603,Retro Space Hero,5,https://cdn.rebrickable.com/media/sets/fig-001603/65674.jpg,https://rebrickable.com/minifigs/fig-001603/retro-space-hero/,2024-02-09T20:54:33.579916Z
fig-001604,Hot Dog Vendor,4,https://cdn.rebrickable.com/media/sets/fig-001604/65673.jpg,https://rebrickable.com/minifigs/fig-001604/hot-dog-vendor/,2024-02-09T20:53:57.290131Z
fig-001605,"Naomi - Lime Top, Dark Purple Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001605/112818.jpg,https://rebrickable.com/minifigs/fig-001605/naomi-lime-top-dark-purple-skirt/,2020-04-13T09:14:16.931110Z
fig-001606,"Astronaut, White Spacesuit, Bright Green Backpack and Helmet, Goatee",6,https://cdn.rebrickable.com/media/sets/fig-001606/135930.jpg,https://rebrickable.com/minifigs/fig-001606/astronaut-white-spacesuit-bright-green-backpack-and-helmet-goatee/,2024-01-03T00:57:28.583307Z
fig-001607,"Rebel Pilot A-wing, Red Uniform",4,https://cdn.rebrickable.com/media/sets/fig-001607/118348.jpg,https://rebrickable.com/minifigs/fig-001607/rebel-pilot-a-wing-red-uniform/,2020-07-06T23:59:38.367446Z
fig-001608,Velvet - Dark Blue Wetsuit,4,https://cdn.rebrickable.com/media/sets/fig-001608/58293.jpg,https://rebrickable.com/minifigs/fig-001608/velvet-dark-blue-wetsuit/,2020-04-13T09:17:16.083880Z
fig-001609,Cole (Hands of Time),5,https://cdn.rebrickable.com/media/sets/fig-001609/57232.jpg,https://rebrickable.com/minifigs/fig-001609/cole-hands-of-time/,2020-04-13T18:06:04.263452Z
fig-001610,Pro Surfer,4,https://cdn.rebrickable.com/media/sets/fig-001610/65672.jpg,https://rebrickable.com/minifigs/fig-001610/pro-surfer/,2024-02-09T20:53:35.900704Z
fig-001611,Circus Strong Man,4,https://cdn.rebrickable.com/media/sets/fig-001611/65671.jpg,https://rebrickable.com/minifigs/fig-001611/circus-strong-man/,2020-05-31T18:31:59.243273Z
fig-001612,Veterinarian,4,https://cdn.rebrickable.com/media/sets/fig-001612/75499.jpg,https://rebrickable.com/minifigs/fig-001612/veterinarian/,2020-05-31T18:36:53.123383Z
fig-001613,Roman Gladiator,4,https://cdn.rebrickable.com/media/sets/fig-001613/75498.jpg,https://rebrickable.com/minifigs/fig-001613/roman-gladiator/,2020-05-31T18:36:25.743909Z
fig-001614,Battle Dwarf,5,https://cdn.rebrickable.com/media/sets/fig-001614/74260.jpg,https://rebrickable.com/minifigs/fig-001614/battle-dwarf/,2020-05-31T18:30:22.408549Z
fig-001615,Connoisseur,4,https://cdn.rebrickable.com/media/sets/fig-001615/65670.jpg,https://rebrickable.com/minifigs/fig-001615/connoisseur/,2020-05-31T18:32:20.193819Z
fig-001616,Dance Instructor,4,https://cdn.rebrickable.com/media/sets/fig-001616/70422.jpg,https://rebrickable.com/minifigs/fig-001616/dance-instructor/,2020-05-31T18:33:12.674531Z
fig-001617,"Batgirl, Dark Purple Suit, Yellow Cape, Dark Purple Cowl (3626cpr2306)",8,,https://rebrickable.com/minifigs/fig-001617/batgirl-dark-purple-suit-yellow-cape-dark-purple-cowl-3626cpr2306/,2021-10-01T22:24:58.161158Z
fig-001618,"Astronaut - White Torso and Legs, Backpack",11,https://cdn.rebrickable.com/media/sets/fig-001618/111163.jpg,https://rebrickable.com/minifigs/fig-001618/astronaut-white-torso-and-legs-backpack/,2020-06-07T14:31:18.104218Z
fig-001619,Butterfly Girl,5,https://cdn.rebrickable.com/media/sets/fig-001619/75495.jpg,https://rebrickable.com/minifigs/fig-001619/butterfly-girl/,2020-05-31T18:31:10.592890Z
fig-001620,"Gingerbread Man, Dark Orange",3,https://cdn.rebrickable.com/media/sets/fig-001620/137083.jpg,https://rebrickable.com/minifigs/fig-001620/gingerbread-man-dark-orange/,2020-05-01T17:43:30.887129Z
fig-001621,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Tan Cap, Stubble and Clenched Teeth",4,https://cdn.rebrickable.com/media/sets/fig-001621/108879.jpg,https://rebrickable.com/minifigs/fig-001621/explorer-jacket-with-pouches-radio-and-rope-dark-tan-cap-stubble-and-clenched-teeth/,2020-05-11T18:37:20.551847Z
fig-001622,"Batman, Tiger Stripes Tuxedo",4,https://cdn.rebrickable.com/media/sets/fig-001622/84916.jpg,https://rebrickable.com/minifigs/fig-001622/batman-tiger-stripes-tuxedo/,2021-10-01T20:24:23.549183Z
fig-001623,"Explorer, Woman, Shirt with Straps and Radio, Dark Tan Cap, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-001623/68904.jpg,https://rebrickable.com/minifigs/fig-001623/explorer-woman-shirt-with-straps-and-radio-dark-tan-cap-sunglasses/,2020-05-11T18:05:51.878482Z
fig-001624,Chase McCain (Dimensions),4,https://cdn.rebrickable.com/media/sets/fig-001624/97666.jpg,https://rebrickable.com/minifigs/fig-001624/chase-mccain-dimensions/,2020-04-17T16:45:02.512001Z
fig-001625,"Batman, Light Bluish Gray Suit, Dark Blue Cape, Silver Cowl (Excalibur Batman)",7,https://cdn.rebrickable.com/media/sets/fig-001625/129121.jpg,https://rebrickable.com/minifigs/fig-001625/batman-light-bluish-gray-suit-dark-blue-cape-silver-cowl-excalibur-batman/,2021-10-01T20:16:05.230303Z
fig-001626,"Hermione Granger, Jacket over Pink Hoodie (Dimensions)",4,https://cdn.rebrickable.com/media/sets/fig-001626/58022.jpg,https://rebrickable.com/minifigs/fig-001626/hermione-granger-jacket-over-pink-hoodie-dimensions/,2020-05-04T06:34:26.442670Z
fig-001627,Azari Firedancer in Magenta and Gold Outfit,4,https://cdn.rebrickable.com/media/sets/fig-001627/112959.jpg,https://rebrickable.com/minifigs/fig-001627/azari-firedancer-in-magenta-and-gold-outfit/,2020-04-17T19:14:32.138128Z
fig-001628,Snow White,4,,https://rebrickable.com/minifigs/fig-001628/snow-white/,2020-04-20T14:53:28.112874Z
fig-001629,"Emma - Medium Lavender Ski Vest, Light Aqua Trousers",5,https://cdn.rebrickable.com/media/sets/fig-001629/113007.jpg,https://rebrickable.com/minifigs/fig-001629/emma-medium-lavender-ski-vest-light-aqua-trousers/,2020-04-13T10:26:25.149393Z
fig-001630,Harley Quinn with Blue and Red Ponytails,4,https://cdn.rebrickable.com/media/sets/fig-001630/128511.jpg,https://rebrickable.com/minifigs/fig-001630/harley-quinn-with-blue-and-red-ponytails/,2020-04-17T17:29:04.240685Z
fig-001631,"Stephanie - Bright Light Orange Ski Vest, Magenta Trousers",4,https://cdn.rebrickable.com/media/sets/fig-001631/114764.jpg,https://rebrickable.com/minifigs/fig-001631/stephanie-bright-light-orange-ski-vest-magenta-trousers/,2020-04-13T10:15:40.915077Z
fig-001632,"Snowtrooper, Light Bluish Gray Hips, Neck Bracket with Printed 1 x 1 Tile",6,https://cdn.rebrickable.com/media/sets/fig-001632/59028.jpg,https://rebrickable.com/minifigs/fig-001632/snowtrooper-light-bluish-gray-hips-neck-bracket-with-printed-1-x-1-tile/,2020-07-06T19:07:52.396285Z
fig-001633,"Stephanie - Christmas Sweater, Dark Blue Skirt",5,https://cdn.rebrickable.com/media/sets/fig-001633/121054.jpg,https://rebrickable.com/minifigs/fig-001633/stephanie-christmas-sweater-dark-blue-skirt/,2022-01-19T15:15:54.859243Z
fig-001634,Starfire,4,https://cdn.rebrickable.com/media/sets/fig-001634/105565.jpg,https://rebrickable.com/minifigs/fig-001634/starfire/,2020-04-17T16:57:34.461025Z
fig-001635,Buttercup,3,https://cdn.rebrickable.com/media/sets/fig-001635/58021.jpg,https://rebrickable.com/minifigs/fig-001635/buttercup/,2020-04-16T22:22:03.121883Z
fig-001636,Beetlejuice,4,https://cdn.rebrickable.com/media/sets/fig-001636/58023.jpg,https://rebrickable.com/minifigs/fig-001636/beetlejuice/,2020-04-17T16:52:37.641332Z
fig-001637,Lloyd with Head Wrap and Scarf (CMF),5,https://cdn.rebrickable.com/media/sets/fig-001637/112520.jpg,https://rebrickable.com/minifigs/fig-001637/lloyd-with-head-wrap-and-scarf-cmf/,2020-05-01T21:23:53.959041Z
fig-001638,Master Wu (CMF),6,https://cdn.rebrickable.com/media/sets/fig-001638/107425.jpg,https://rebrickable.com/minifigs/fig-001638/master-wu-cmf/,2020-05-01T21:29:32.637044Z
fig-001639,Jay Walker (CMF),5,https://cdn.rebrickable.com/media/sets/fig-001639/110915.jpg,https://rebrickable.com/minifigs/fig-001639/jay-walker-cmf/,2020-05-01T21:37:12.231166Z
fig-001640,Lloyd Garmadon (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001640/110718.jpg,https://rebrickable.com/minifigs/fig-001640/lloyd-garmadon-cmf/,2020-04-16T02:36:58.159928Z
fig-001641,Cole in Vest (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001641/74214.jpg,https://rebrickable.com/minifigs/fig-001641/cole-in-vest-cmf/,2020-05-01T21:27:47.042338Z
fig-001642,Misako (Koko) (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001642/69725.jpg,https://rebrickable.com/minifigs/fig-001642/misako-koko-cmf/,2020-05-01T21:38:08.353098Z
fig-001643,Zane with Backpack (CMF),5,https://cdn.rebrickable.com/media/sets/fig-001643/74250.jpg,https://rebrickable.com/minifigs/fig-001643/zane-with-backpack-cmf/,2020-05-01T21:48:58.613288Z
fig-001644,Shark Army General,6,https://cdn.rebrickable.com/media/sets/fig-001644/74251.jpg,https://rebrickable.com/minifigs/fig-001644/shark-army-general/,2020-05-01T21:42:58.611075Z
fig-001645,Shark Army Octopus,5,https://cdn.rebrickable.com/media/sets/fig-001645/79924.jpg,https://rebrickable.com/minifigs/fig-001645/shark-army-octopus/,2020-05-01T21:44:46.057301Z
fig-001646,"Shark Army Angler, Sand Green (CMF)",5,https://cdn.rebrickable.com/media/sets/fig-001646/103926.jpg,https://rebrickable.com/minifigs/fig-001646/shark-army-angler-sand-green-cmf/,2020-05-01T21:42:18.384338Z
fig-001647,Shark Army Great White (CMF),5,https://cdn.rebrickable.com/media/sets/fig-001647/79926.jpg,https://rebrickable.com/minifigs/fig-001647/shark-army-great-white-cmf/,2020-05-01T21:43:53.236447Z
fig-001648,Gong & Guitar Rocker (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001648/61517.jpg,https://rebrickable.com/minifigs/fig-001648/gong-guitar-rocker-cmf/,2020-05-01T21:35:25.459250Z
fig-001649,GPL Tech (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001649/71185.jpg,https://rebrickable.com/minifigs/fig-001649/gpl-tech-cmf/,2020-05-01T21:34:35.396422Z
fig-001650,Sushi Chef (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001650/72715.jpg,https://rebrickable.com/minifigs/fig-001650/sushi-chef-cmf/,2020-05-01T21:46:41.086030Z
fig-001651,N-POP Girl,5,https://cdn.rebrickable.com/media/sets/fig-001651/103132.jpg,https://rebrickable.com/minifigs/fig-001651/n-pop-girl/,2020-05-01T21:39:01.641368Z
fig-001652,"Kai, Kendo Outfit (CMF)",5,https://cdn.rebrickable.com/media/sets/fig-001652/69497.jpg,https://rebrickable.com/minifigs/fig-001652/kai-kendo-outfit-cmf/,2020-05-01T21:22:26.918482Z
fig-001653,"Girl, Medium Blue Jacket with Medium Lavender Scarf, Short Light Bluish Gray Legs",4,https://cdn.rebrickable.com/media/sets/fig-001653/90860.jpg,https://rebrickable.com/minifigs/fig-001653/girl-medium-blue-jacket-with-medium-lavender-scarf-short-light-bluish-gray-legs/,2020-05-04T08:25:17.471124Z
fig-001654,Lloyd in Honor Robes and Hair (Day of the Departed),5,https://cdn.rebrickable.com/media/sets/fig-001654/93320.jpg,https://rebrickable.com/minifigs/fig-001654/lloyd-in-honor-robes-and-hair-day-of-the-departed/,2020-04-13T23:41:16.672085Z
fig-001655,"Cinderella - Bright Light Blue Dress, White Gloves",4,https://cdn.rebrickable.com/media/sets/fig-001655/145862.jpg,https://rebrickable.com/minifigs/fig-001655/cinderella-bright-light-blue-dress-white-gloves/,2020-04-18T11:30:06.025490Z
fig-001656,Nya in White Training Gi with Ponytail (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001656/79928.jpg,https://rebrickable.com/minifigs/fig-001656/nya-in-white-training-gi-with-ponytail-cmf/,2020-05-01T21:45:44.945620Z
fig-001657,"Construction Worker, Blue Jacket with Orange Stripes, Blue Legs, Red Cap, Stubble",4,https://cdn.rebrickable.com/media/sets/fig-001657/109717.jpg,https://rebrickable.com/minifigs/fig-001657/construction-worker-blue-jacket-with-orange-stripes-blue-legs-red-cap-stubble/,2020-05-19T19:00:50.773110Z
fig-001658,"Scarif Stormtrooper / Shoretrooper, Kama",5,https://cdn.rebrickable.com/media/sets/fig-001658/63226.jpg,https://rebrickable.com/minifigs/fig-001658/scarif-stormtrooper-shoretrooper-kama/,2020-07-06T23:08:55.689114Z
fig-001659,"Policeman, Bright Light Blue Shirt with Dark Blue Tie, Badge, and Radio on Belt, Dark Blue Hat with Badge",4,https://cdn.rebrickable.com/media/sets/fig-001659/138401.jpg,https://rebrickable.com/minifigs/fig-001659/policeman-bright-light-blue-shirt-with-dark-blue-tie-badge-and-radio-on-belt-dark-blue-hat-with-badge/,2020-05-13T23:21:08.783521Z
fig-001660,Kai in White Training Gi,5,https://cdn.rebrickable.com/media/sets/fig-001660/117617.jpg,https://rebrickable.com/minifigs/fig-001660/kai-in-white-training-gi/,2020-04-13T17:34:31.168431Z
fig-001661,"Light Bluish Grey Torso, Tan Legs, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-001661/109198.jpg,https://rebrickable.com/minifigs/fig-001661/light-bluish-grey-torso-tan-legs-reddish-brown-hair/,2020-06-07T09:03:05.515912Z
fig-001662,King's Guard with Dark Azure Armor,5,,https://rebrickable.com/minifigs/fig-001662/kings-guard-with-dark-azure-armor/,2020-04-16T07:26:27.022474Z
fig-001663,"Racer, White and Orange Jumpsuit, Blue Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-001663/104917.jpg,https://rebrickable.com/minifigs/fig-001663/racer-white-and-orange-jumpsuit-blue-helmet-with-visor/,2020-05-11T18:53:37.622303Z
fig-001664,"Construction Worker, Orange Safety Vest with Zipper over Reddish Brown Shirt, Dark Tan Legs, Red Hard Hat with Ear Defenders, Stubble",4,https://cdn.rebrickable.com/media/sets/fig-001664/108881.jpg,https://rebrickable.com/minifigs/fig-001664/construction-worker-orange-safety-vest-with-zipper-over-reddish-brown-shirt-dark-tan-legs-red-hard-hat-with-ear-defenders-stubble/,2020-06-08T20:53:02.792266Z
fig-001665,"Pilot - Blue Torso, Blue Legs, White Helmet",5,https://cdn.rebrickable.com/media/sets/fig-001665/110497.jpg,https://rebrickable.com/minifigs/fig-001665/pilot-blue-torso-blue-legs-white-helmet/,2020-06-06T21:28:37.955315Z
fig-001666,"Emma - Medium Lavender Dotted Top, Light Aqua Skirt, Hat",5,https://cdn.rebrickable.com/media/sets/fig-001666/125043.jpg,https://rebrickable.com/minifigs/fig-001666/emma-medium-lavender-dotted-top-light-aqua-skirt-hat/,2022-11-21T05:51:48.214526Z
fig-001667,"Mia - Dark Azure Plaid Top, Dark Purple Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001667/108502.jpg,https://rebrickable.com/minifigs/fig-001667/mia-dark-azure-plaid-top-dark-purple-skirt/,2020-04-13T12:19:26.902243Z
fig-001668,"Train Worker - Orange Torso, Blue Legs, Red Helmet",4,https://cdn.rebrickable.com/media/sets/fig-001668/109139.jpg,https://rebrickable.com/minifigs/fig-001668/train-worker-orange-torso-blue-legs-red-helmet/,2020-06-06T10:26:28.285689Z
fig-001669,"Olivia - Bright Light Yellow Vest, Dark Pink Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001669/57585.jpg,https://rebrickable.com/minifigs/fig-001669/olivia-bright-light-yellow-vest-dark-pink-skirt/,2020-04-13T12:33:23.410974Z
fig-001670,"Emma - Light Aqua Top, Medium Lavender Skirt, Glasses",5,https://cdn.rebrickable.com/media/sets/fig-001670/114117.jpg,https://rebrickable.com/minifigs/fig-001670/emma-light-aqua-top-medium-lavender-skirt-glasses/,2022-11-20T15:42:46.400179Z
fig-001671,"Stephanie - White/Magenta Jersey, Dark Blue Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001671/105337.jpg,https://rebrickable.com/minifigs/fig-001671/stephanie-whitemagenta-jersey-dark-blue-skirt/,2020-04-13T12:45:22.542797Z
fig-001672,"Olivia - Magenta Top, Bright Light Yellow Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001672/107717.jpg,https://rebrickable.com/minifigs/fig-001672/olivia-magenta-top-bright-light-yellow-skirt/,2020-04-13T12:11:14.617259Z
